"","接种时间1","events","cumnum","group","N","rate"
"377",2021-10-09,18,184879,"1st dose of vaccine",274363,67.3848150078546
"378",2021-10-10,21,184900,"1st dose of vaccine",274363,67.3924691011543
"379",2021-10-11,10,184910,"1st dose of vaccine",274363,67.3961139074875
"380",2021-10-12,16,184926,"1st dose of vaccine",274363,67.4019455976207
"381",2021-10-13,6,184932,"1st dose of vaccine",274363,67.4041324814206
"382",2021-10-14,18,184950,"1st dose of vaccine",274363,67.4106931328204
"383",2021-10-15,10,184960,"1st dose of vaccine",274363,67.4143379391536
"384",2021-10-16,19,184979,"1st dose of vaccine",274363,67.4212630711867
"385",2021-10-17,1,184980,"1st dose of vaccine",274363,67.42162755182
"386",2021-10-18,7,184987,"1st dose of vaccine",274363,67.4241789162533
"387",2021-10-19,13,185000,"1st dose of vaccine",274363,67.4289171644865
"388",2021-10-20,16,185016,"1st dose of vaccine",274363,67.4347488546196
"389",2021-10-21,9,185025,"1st dose of vaccine",274363,67.4380291803195
"390",2021-10-22,21,185046,"1st dose of vaccine",274363,67.4456832736193
"391",2021-10-23,33,185079,"1st dose of vaccine",274363,67.4577111345189
"392",2021-10-24,8,185087,"1st dose of vaccine",274363,67.4606269795854
"393",2021-10-25,11,185098,"1st dose of vaccine",274363,67.464636266552
"394",2021-10-26,21,185119,"1st dose of vaccine",274363,67.4722903598517
"395",2021-10-27,20,185139,"1st dose of vaccine",274363,67.4795799725182
"396",2021-10-28,8,185147,"1st dose of vaccine",274363,67.4824958175847
"397",2021-10-29,18,185165,"1st dose of vaccine",274363,67.4890564689845
"398",2021-10-30,1066,186231,"1st dose of vaccine",274363,67.8775928241053
"399",2021-10-31,1100,187331,"1st dose of vaccine",274363,68.278521520759
"400",2021-11-01,28,187359,"1st dose of vaccine",274363,68.288726978492
"401",2021-11-02,32,187391,"1st dose of vaccine",274363,68.3003903587583
"402",2021-11-03,23,187414,"1st dose of vaccine",274363,68.3087734133247
"403",2021-11-04,36,187450,"1st dose of vaccine",274363,68.3218947161242
"404",2021-11-05,23,187473,"1st dose of vaccine",274363,68.3302777706907
"405",2021-11-06,1511,188984,"1st dose of vaccine",274363,68.8810080076395
"406",2021-11-07,1081,190065,"1st dose of vaccine",274363,69.2750115722601
"407",2021-11-08,14,190079,"1st dose of vaccine",274363,69.2801143011266
"408",2021-11-09,21,190100,"1st dose of vaccine",274363,69.2877683944264
"409",2021-11-10,18,190118,"1st dose of vaccine",274363,69.2943290458261
"410",2021-11-11,16,190134,"1st dose of vaccine",274363,69.3001607359593
"411",2021-11-12,26,190160,"1st dose of vaccine",274363,69.3096372324257
"412",2021-11-13,49,190209,"1st dose of vaccine",274363,69.3274967834584
"413",2021-11-14,49,190258,"1st dose of vaccine",274363,69.3453563344912
"414",2021-11-15,25,190283,"1st dose of vaccine",274363,69.3544683503242
"415",2021-11-16,29,190312,"1st dose of vaccine",274363,69.3650382886905
"416",2021-11-17,37,190349,"1st dose of vaccine",274363,69.3785240721234
"417",2021-11-18,30,190379,"1st dose of vaccine",274363,69.3894584911231
"418",2021-11-19,30,190409,"1st dose of vaccine",274363,69.4003929101227
"419",2021-11-20,572,190981,"1st dose of vaccine",274363,69.6088758323826
"420",2021-11-21,32,191013,"1st dose of vaccine",274363,69.6205392126489
"421",2021-11-22,14,191027,"1st dose of vaccine",274363,69.6256419415154
"422",2021-11-23,16,191043,"1st dose of vaccine",274363,69.6314736316486
"423",2021-11-24,16,191059,"1st dose of vaccine",274363,69.6373053217817
"424",2021-11-25,16,191075,"1st dose of vaccine",274363,69.6431370119149
"425",2021-11-26,38,191113,"1st dose of vaccine",274363,69.6569872759811
"426",2021-11-27,58,191171,"1st dose of vaccine",274363,69.6781271527137
"427",2021-11-28,40,191211,"1st dose of vaccine",274363,69.6927063780466
"428",2021-11-29,43,191254,"1st dose of vaccine",274363,69.7083790452794
"429",2021-11-30,33,191287,"1st dose of vaccine",274363,69.7204069061791
"430",2021-12-01,38,191325,"1st dose of vaccine",274363,69.7342571702453
"431",2021-12-02,28,191353,"1st dose of vaccine",274363,69.7444626279783
"432",2021-12-03,64,191417,"1st dose of vaccine",274363,69.7677893885108
"433",2021-12-04,147,191564,"1st dose of vaccine",274363,69.8213680416091
"434",2021-12-05,142,191706,"1st dose of vaccine",274363,69.8731242915408
"435",2021-12-06,52,191758,"1st dose of vaccine",274363,69.8920772844735
"436",2021-12-07,36,191794,"1st dose of vaccine",274363,69.9051985872731
"437",2021-12-08,76,191870,"1st dose of vaccine",274363,69.9328991154055
"438",2021-12-09,56,191926,"1st dose of vaccine",274363,69.9533100308715
"439",2021-12-10,55,191981,"1st dose of vaccine",274363,69.9733564657042
"440",2021-12-11,268,192249,"1st dose of vaccine",274363,70.0710372754344
"441",2021-12-12,213,192462,"1st dose of vaccine",274363,70.1486716503319
"442",2021-12-13,47,192509,"1st dose of vaccine",274363,70.165802240098
"443",2021-12-14,72,192581,"1st dose of vaccine",274363,70.1920448456971
"444",2021-12-15,37,192618,"1st dose of vaccine",274363,70.20553062913
"445",2021-12-16,35,192653,"1st dose of vaccine",274363,70.2182874512963
"446",2021-12-17,43,192696,"1st dose of vaccine",274363,70.2339601185291
"447",2021-12-18,258,192954,"1st dose of vaccine",274363,70.3279961219261
"448",2021-12-19,79,193033,"1st dose of vaccine",274363,70.3567900919585
"449",2021-12-20,35,193068,"1st dose of vaccine",274363,70.3695469141247
"450",2021-12-21,40,193108,"1st dose of vaccine",274363,70.3841261394576
"451",2021-12-22,39,193147,"1st dose of vaccine",274363,70.3983408841571
"452",2021-12-23,69,193216,"1st dose of vaccine",274363,70.4234900478563
"453",2021-12-24,26,193242,"1st dose of vaccine",274363,70.4329665443227
"454",2021-12-25,36,193278,"1st dose of vaccine",274363,70.4460878471222
"455",2021-12-26,42,193320,"1st dose of vaccine",274363,70.4613960337217
"456",2021-12-27,42,193362,"1st dose of vaccine",274363,70.4767042203213
"457",2021-12-28,31,193393,"1st dose of vaccine",274363,70.4880031199542
"458",2021-12-29,42,193435,"1st dose of vaccine",274363,70.5033113065537
"459",2021-12-30,40,193475,"1st dose of vaccine",274363,70.5178905318866
"460",2021-12-31,33,193508,"1st dose of vaccine",274363,70.5299183927862
"461",2022-01-01,16,193524,"1st dose of vaccine",274363,70.5357500829193
"462",2022-01-02,19,193543,"1st dose of vaccine",274363,70.5426752149525
"463",2022-01-03,31,193574,"1st dose of vaccine",274363,70.5539741145854
"464",2022-01-04,21,193595,"1st dose of vaccine",274363,70.5616282078852
"465",2022-01-05,25,193620,"1st dose of vaccine",274363,70.5707402237182
"466",2022-01-06,21,193641,"1st dose of vaccine",274363,70.578394317018
"467",2022-01-07,25,193666,"1st dose of vaccine",274363,70.587506332851
"468",2022-01-08,30,193696,"1st dose of vaccine",274363,70.5984407518507
"469",2022-01-09,34,193730,"1st dose of vaccine",274363,70.6108330933836
"470",2022-01-10,30,193760,"1st dose of vaccine",274363,70.6217675123832
"471",2022-01-11,25,193785,"1st dose of vaccine",274363,70.6308795282163
"472",2022-01-12,30,193815,"1st dose of vaccine",274363,70.6418139472159
"473",2022-01-13,28,193843,"1st dose of vaccine",274363,70.6520194049489
"474",2022-01-14,37,193880,"1st dose of vaccine",274363,70.6655051883818
"475",2022-01-15,99,193979,"1st dose of vaccine",274363,70.7015887710807
"476",2022-01-16,75,194054,"1st dose of vaccine",274363,70.7289248185798
"477",2022-01-17,37,194091,"1st dose of vaccine",274363,70.7424106020127
"478",2022-01-18,32,194123,"1st dose of vaccine",274363,70.754073982279
"479",2022-01-19,35,194158,"1st dose of vaccine",274363,70.7668308044452
"480",2022-01-20,29,194187,"1st dose of vaccine",274363,70.7774007428115
"481",2022-01-21,27,194214,"1st dose of vaccine",274363,70.7872417199112
"482",2022-01-22,52,194266,"1st dose of vaccine",274363,70.8061947128439
"483",2022-01-23,38,194304,"1st dose of vaccine",274363,70.8200449769102
"484",2022-01-24,26,194330,"1st dose of vaccine",274363,70.8295214733765
"485",2022-01-25,20,194350,"1st dose of vaccine",274363,70.8368110860429
"486",2022-01-26,11,194361,"1st dose of vaccine",274363,70.8408203730095
"487",2022-01-27,12,194373,"1st dose of vaccine",274363,70.8451941406093
"488",2022-01-28,16,194389,"1st dose of vaccine",274363,70.8510258307425
"489",2022-01-29,27,194416,"1st dose of vaccine",274363,70.8608668078422
"490",2022-01-30,20,194436,"1st dose of vaccine",274363,70.8681564205086
"491",2022-01-31,0,194436,"1st dose of vaccine",274363,70.8681564205086
"492",2022-02-01,0,194436,"1st dose of vaccine",274363,70.8681564205086
"493",2022-02-02,1,194437,"1st dose of vaccine",274363,70.8685209011419
"494",2022-02-03,1,194438,"1st dose of vaccine",274363,70.8688853817752
"495",2022-02-04,6,194444,"1st dose of vaccine",274363,70.8710722655752
"496",2022-02-05,5,194449,"1st dose of vaccine",274363,70.8728946687418
"497",2022-02-06,7,194456,"1st dose of vaccine",274363,70.875446033175
"498",2022-02-07,5,194461,"1st dose of vaccine",274363,70.8772684363416
"499",2022-02-08,16,194477,"1st dose of vaccine",274363,70.8831001264748
"500",2022-02-09,5,194482,"1st dose of vaccine",274363,70.8849225296414
"501",2022-02-10,10,194492,"1st dose of vaccine",274363,70.8885673359746
"502",2022-02-11,10,194502,"1st dose of vaccine",274363,70.8922121423078
"503",2022-02-12,34,194536,"1st dose of vaccine",274363,70.9046044838408
"504",2022-02-13,19,194555,"1st dose of vaccine",274363,70.9115296158739
"505",2022-02-14,13,194568,"1st dose of vaccine",274363,70.916267864107
"506",2022-02-15,17,194585,"1st dose of vaccine",274363,70.9224640348735
"507",2022-02-16,14,194599,"1st dose of vaccine",274363,70.92756676374
"508",2022-02-17,16,194615,"1st dose of vaccine",274363,70.9333984538732
"509",2022-02-18,18,194633,"1st dose of vaccine",274363,70.9399591052729
"510",2022-02-19,37,194670,"1st dose of vaccine",274363,70.9534448887058
"511",2022-02-20,25,194695,"1st dose of vaccine",274363,70.9625569045389
"512",2022-02-21,13,194708,"1st dose of vaccine",274363,70.9672951527721
"513",2022-02-22,13,194721,"1st dose of vaccine",274363,70.9720334010052
"514",2022-02-23,13,194734,"1st dose of vaccine",274363,70.9767716492384
"515",2022-02-24,19,194753,"1st dose of vaccine",274363,70.9836967812715
"516",2022-02-25,15,194768,"1st dose of vaccine",274363,70.9891639907714
"517",2022-02-26,26,194794,"1st dose of vaccine",274363,70.9986404872377
"518",2022-02-27,20,194814,"1st dose of vaccine",274363,71.0059300999041
"519",2022-02-28,28,194842,"1st dose of vaccine",274363,71.0161355576372
"520",2022-03-01,13,194855,"1st dose of vaccine",274363,71.0208738058703
"521",2022-03-02,9,194864,"1st dose of vaccine",274363,71.0241541315702
"522",2022-03-03,12,194876,"1st dose of vaccine",274363,71.0285278991701
"523",2022-03-04,22,194898,"1st dose of vaccine",274363,71.0365464731032
"524",2022-03-05,37,194935,"1st dose of vaccine",274363,71.050032256536
"525",2022-03-06,38,194973,"1st dose of vaccine",274363,71.0638825206023
"526",2022-03-07,35,195008,"1st dose of vaccine",274363,71.0766393427685
"527",2022-03-08,36,195044,"1st dose of vaccine",274363,71.0897606455681
"528",2022-03-09,36,195080,"1st dose of vaccine",274363,71.1028819483677
"529",2022-03-10,45,195125,"1st dose of vaccine",274363,71.1192835768671
"530",2022-03-11,69,195194,"1st dose of vaccine",274363,71.1444327405663
"531",2022-03-12,92,195286,"1st dose of vaccine",274363,71.1779649588319
"532",2022-03-13,65,195351,"1st dose of vaccine",274363,71.2016561999978
"533",2022-03-14,59,195410,"1st dose of vaccine",274363,71.2231605573638
"534",2022-03-15,50,195460,"1st dose of vaccine",274363,71.2413845890299
"535",2022-03-16,39,195499,"1st dose of vaccine",274363,71.2555993337294
"536",2022-03-17,19,195518,"1st dose of vaccine",274363,71.2625244657625
"537",2022-03-18,30,195548,"1st dose of vaccine",274363,71.2734588847621
"538",2022-03-19,42,195590,"1st dose of vaccine",274363,71.2887670713617
"539",2022-03-20,13,195603,"1st dose of vaccine",274363,71.2935053195948
"540",2022-03-21,14,195617,"1st dose of vaccine",274363,71.2986080484613
"541",2022-03-22,12,195629,"1st dose of vaccine",274363,71.3029818160612
"542",2022-03-23,9,195638,"1st dose of vaccine",274363,71.3062621417611
"543",2022-03-24,13,195651,"1st dose of vaccine",274363,71.3110003899943
"544",2022-03-25,9,195660,"1st dose of vaccine",274363,71.3142807156942
"545",2022-03-26,8,195668,"1st dose of vaccine",274363,71.3171965607607
"546",2022-03-27,8,195676,"1st dose of vaccine",274363,71.3201124058273
"547",2022-03-28,0,195676,"1st dose of vaccine",274363,71.3201124058273
"548",2022-03-29,0,195676,"1st dose of vaccine",274363,71.3201124058273
"549",2022-03-30,0,195676,"1st dose of vaccine",274363,71.3201124058273
"550",2022-03-31,0,195676,"1st dose of vaccine",274363,71.3201124058273
"551",2022-04-01,0,195676,"1st dose of vaccine",274363,71.3201124058273
"552",2022-04-02,0,195676,"1st dose of vaccine",274363,71.3201124058273
"553",2022-04-03,0,195676,"1st dose of vaccine",274363,71.3201124058273
"554",2022-04-04,0,195676,"1st dose of vaccine",274363,71.3201124058273
"555",2022-04-05,0,195676,"1st dose of vaccine",274363,71.3201124058273
"556",2022-04-06,0,195676,"1st dose of vaccine",274363,71.3201124058273
"557",2022-04-07,0,195676,"1st dose of vaccine",274363,71.3201124058273
"558",2022-04-08,0,195676,"1st dose of vaccine",274363,71.3201124058273
"559",2022-04-09,0,195676,"1st dose of vaccine",274363,71.3201124058273
"560",2022-04-10,0,195676,"1st dose of vaccine",274363,71.3201124058273
"561",2022-04-11,1,195677,"1st dose of vaccine",274363,71.3204768864606
"562",2022-04-12,0,195677,"1st dose of vaccine",274363,71.3204768864606
"563",2022-04-13,0,195677,"1st dose of vaccine",274363,71.3204768864606
"564",2022-04-14,0,195677,"1st dose of vaccine",274363,71.3204768864606
"565",2022-04-15,0,195677,"1st dose of vaccine",274363,71.3204768864606
"566",2022-04-16,1,195678,"1st dose of vaccine",274363,71.320841367094
"567",2022-04-17,0,195678,"1st dose of vaccine",274363,71.320841367094
"568",2022-04-18,0,195678,"1st dose of vaccine",274363,71.320841367094
"569",2022-04-19,0,195678,"1st dose of vaccine",274363,71.320841367094
"570",2022-04-20,0,195678,"1st dose of vaccine",274363,71.320841367094
"571",2022-04-21,0,195678,"1st dose of vaccine",274363,71.320841367094
"572",2022-04-22,0,195678,"1st dose of vaccine",274363,71.320841367094
"573",2022-04-23,0,195678,"1st dose of vaccine",274363,71.320841367094
"574",2022-04-24,0,195678,"1st dose of vaccine",274363,71.320841367094
"575",2022-04-25,0,195678,"1st dose of vaccine",274363,71.320841367094
"576",2022-04-26,0,195678,"1st dose of vaccine",274363,71.320841367094
"577",2022-04-27,0,195678,"1st dose of vaccine",274363,71.320841367094
"578",2022-04-28,0,195678,"1st dose of vaccine",274363,71.320841367094
"579",2022-04-29,0,195678,"1st dose of vaccine",274363,71.320841367094
"580",2022-04-30,0,195678,"1st dose of vaccine",274363,71.320841367094
"581",2022-05-01,1,195679,"1st dose of vaccine",274363,71.3212058477273
"582",2022-05-02,2,195681,"1st dose of vaccine",274363,71.3219348089939
"583",2022-05-03,4,195685,"1st dose of vaccine",274363,71.3233927315272
"584",2022-05-04,6,195691,"1st dose of vaccine",274363,71.3255796153271
"585",2022-05-05,2,195693,"1st dose of vaccine",274363,71.3263085765938
"586",2022-05-06,5,195698,"1st dose of vaccine",274363,71.3281309797604
"587",2022-05-07,5,195703,"1st dose of vaccine",274363,71.329953382927
"588",2022-05-08,5,195708,"1st dose of vaccine",274363,71.3317757860936
"589",2022-05-09,3,195711,"1st dose of vaccine",274363,71.3328692279936
"590",2022-05-10,1,195712,"1st dose of vaccine",274363,71.3332337086269
"591",2022-05-11,5,195717,"1st dose of vaccine",274363,71.3350561117935
"592",2022-05-12,0,195717,"1st dose of vaccine",274363,71.3350561117935
"593",2022-05-13,0,195717,"1st dose of vaccine",274363,71.3350561117935
"594",2022-05-14,3,195720,"1st dose of vaccine",274363,71.3361495536935
"595",2022-05-15,4,195724,"1st dose of vaccine",274363,71.3376074762268
"596",2022-05-16,14,195738,"1st dose of vaccine",274363,71.3427102050933
"597",2022-05-17,3,195741,"1st dose of vaccine",274363,71.3438036469932
"598",2022-05-18,4,195745,"1st dose of vaccine",274363,71.3452615695265
"599",2022-05-19,5,195750,"1st dose of vaccine",274363,71.3470839726931
"600",2022-05-20,1,195751,"1st dose of vaccine",274363,71.3474484533264
"601",2022-05-21,15,195766,"1st dose of vaccine",274363,71.3529156628262
"602",2022-05-22,4,195770,"1st dose of vaccine",274363,71.3543735853595
"603",2022-05-23,21,195791,"1st dose of vaccine",274363,71.3620276786593
"604",2022-05-24,17,195808,"1st dose of vaccine",274363,71.3682238494258
"605",2022-05-25,23,195831,"1st dose of vaccine",274363,71.3766069039922
"606",2022-05-26,32,195863,"1st dose of vaccine",274363,71.3882702842585
"607",2022-05-27,29,195892,"1st dose of vaccine",274363,71.3988402226248
"608",2022-05-28,54,195946,"1st dose of vaccine",274363,71.4185221768241
"609",2022-05-29,43,195989,"1st dose of vaccine",274363,71.434194844057
"610",2022-05-30,46,196035,"1st dose of vaccine",274363,71.4509609531898
"611",2022-05-31,58,196093,"1st dose of vaccine",274363,71.4721008299224
"612",2022-06-01,37,196130,"1st dose of vaccine",274363,71.4855866133553
"613",2022-06-02,57,196187,"1st dose of vaccine",274363,71.5063620094546
"614",2022-06-03,24,196211,"1st dose of vaccine",274363,71.5151095446543
