"","接种时间1","events","cumnum","group","N","rate"
"1712",2021-06-22,1,6,"Booster vaccination",274363,0.00218688379992929
"1713",2021-06-23,1,7,"Booster vaccination",274363,0.00255136443325084
"1714",2021-06-24,0,7,"Booster vaccination",274363,0.00255136443325084
"1715",2021-06-25,0,7,"Booster vaccination",274363,0.00255136443325084
"1716",2021-06-26,1,8,"Booster vaccination",274363,0.00291584506657239
"1717",2021-06-27,0,8,"Booster vaccination",274363,0.00291584506657239
"1718",2021-06-28,0,8,"Booster vaccination",274363,0.00291584506657239
"1719",2021-06-29,1,9,"Booster vaccination",274363,0.00328032569989394
"1720",2021-06-30,1,10,"Booster vaccination",274363,0.00364480633321548
"1721",2021-07-01,0,10,"Booster vaccination",274363,0.00364480633321548
"1722",2021-07-02,0,10,"Booster vaccination",274363,0.00364480633321548
"1723",2021-07-03,0,10,"Booster vaccination",274363,0.00364480633321548
"1724",2021-07-04,0,10,"Booster vaccination",274363,0.00364480633321548
"1725",2021-07-05,0,10,"Booster vaccination",274363,0.00364480633321548
"1726",2021-07-06,0,10,"Booster vaccination",274363,0.00364480633321548
"1727",2021-07-07,0,10,"Booster vaccination",274363,0.00364480633321548
"1728",2021-07-08,0,10,"Booster vaccination",274363,0.00364480633321548
"1729",2021-07-09,0,10,"Booster vaccination",274363,0.00364480633321548
"1730",2021-07-10,0,10,"Booster vaccination",274363,0.00364480633321548
"1731",2021-07-11,0,10,"Booster vaccination",274363,0.00364480633321548
"1732",2021-07-12,0,10,"Booster vaccination",274363,0.00364480633321548
"1733",2021-07-13,0,10,"Booster vaccination",274363,0.00364480633321548
"1734",2021-07-14,0,10,"Booster vaccination",274363,0.00364480633321548
"1735",2021-07-15,0,10,"Booster vaccination",274363,0.00364480633321548
"1736",2021-07-16,0,10,"Booster vaccination",274363,0.00364480633321548
"1737",2021-07-17,0,10,"Booster vaccination",274363,0.00364480633321548
"1738",2021-07-18,0,10,"Booster vaccination",274363,0.00364480633321548
"1739",2021-07-19,0,10,"Booster vaccination",274363,0.00364480633321548
"1740",2021-07-20,0,10,"Booster vaccination",274363,0.00364480633321548
"1741",2021-07-21,0,10,"Booster vaccination",274363,0.00364480633321548
"1742",2021-07-22,0,10,"Booster vaccination",274363,0.00364480633321548
"1743",2021-07-23,0,10,"Booster vaccination",274363,0.00364480633321548
"1744",2021-07-24,0,10,"Booster vaccination",274363,0.00364480633321548
"1745",2021-07-25,0,10,"Booster vaccination",274363,0.00364480633321548
"1746",2021-07-26,0,10,"Booster vaccination",274363,0.00364480633321548
"1747",2021-07-27,0,10,"Booster vaccination",274363,0.00364480633321548
"1748",2021-07-28,1,11,"Booster vaccination",274363,0.00400928696653703
"1749",2021-07-29,0,11,"Booster vaccination",274363,0.00400928696653703
"1750",2021-07-30,0,11,"Booster vaccination",274363,0.00400928696653703
"1751",2021-07-31,0,11,"Booster vaccination",274363,0.00400928696653703
"1752",2021-08-01,0,11,"Booster vaccination",274363,0.00400928696653703
"1753",2021-08-02,0,11,"Booster vaccination",274363,0.00400928696653703
"1754",2021-08-03,0,11,"Booster vaccination",274363,0.00400928696653703
"1755",2021-08-04,0,11,"Booster vaccination",274363,0.00400928696653703
"1756",2021-08-05,0,11,"Booster vaccination",274363,0.00400928696653703
"1757",2021-08-06,2,13,"Booster vaccination",274363,0.00473824823318013
"1758",2021-08-07,0,13,"Booster vaccination",274363,0.00473824823318013
"1759",2021-08-08,0,13,"Booster vaccination",274363,0.00473824823318013
"1760",2021-08-09,0,13,"Booster vaccination",274363,0.00473824823318013
"1761",2021-08-10,0,13,"Booster vaccination",274363,0.00473824823318013
"1762",2021-08-11,0,13,"Booster vaccination",274363,0.00473824823318013
"1763",2021-08-12,0,13,"Booster vaccination",274363,0.00473824823318013
"1764",2021-08-13,0,13,"Booster vaccination",274363,0.00473824823318013
"1765",2021-08-14,0,13,"Booster vaccination",274363,0.00473824823318013
"1766",2021-08-15,0,13,"Booster vaccination",274363,0.00473824823318013
"1767",2021-08-16,0,13,"Booster vaccination",274363,0.00473824823318013
"1768",2021-08-17,0,13,"Booster vaccination",274363,0.00473824823318013
"1769",2021-08-18,0,13,"Booster vaccination",274363,0.00473824823318013
"1770",2021-08-19,0,13,"Booster vaccination",274363,0.00473824823318013
"1771",2021-08-20,0,13,"Booster vaccination",274363,0.00473824823318013
"1772",2021-08-21,0,13,"Booster vaccination",274363,0.00473824823318013
"1773",2021-08-22,0,13,"Booster vaccination",274363,0.00473824823318013
"1774",2021-08-23,0,13,"Booster vaccination",274363,0.00473824823318013
"1775",2021-08-24,0,13,"Booster vaccination",274363,0.00473824823318013
"1776",2021-08-25,0,13,"Booster vaccination",274363,0.00473824823318013
"1777",2021-08-26,0,13,"Booster vaccination",274363,0.00473824823318013
"1778",2021-08-27,0,13,"Booster vaccination",274363,0.00473824823318013
"1779",2021-08-28,0,13,"Booster vaccination",274363,0.00473824823318013
"1780",2021-08-29,0,13,"Booster vaccination",274363,0.00473824823318013
"1781",2021-08-30,2,15,"Booster vaccination",274363,0.00546720949982323
"1782",2021-08-31,1,16,"Booster vaccination",274363,0.00583169013314478
"1783",2021-09-01,0,16,"Booster vaccination",274363,0.00583169013314478
"1784",2021-09-02,0,16,"Booster vaccination",274363,0.00583169013314478
"1785",2021-09-03,0,16,"Booster vaccination",274363,0.00583169013314478
"1786",2021-09-04,0,16,"Booster vaccination",274363,0.00583169013314478
"1787",2021-09-05,1,17,"Booster vaccination",274363,0.00619617076646632
"1788",2021-09-06,0,17,"Booster vaccination",274363,0.00619617076646632
"1789",2021-09-07,2,19,"Booster vaccination",274363,0.00692513203310942
"1790",2021-09-08,0,19,"Booster vaccination",274363,0.00692513203310942
"1791",2021-09-09,0,19,"Booster vaccination",274363,0.00692513203310942
"1792",2021-09-10,0,19,"Booster vaccination",274363,0.00692513203310942
"1793",2021-09-11,0,19,"Booster vaccination",274363,0.00692513203310942
"1794",2021-09-12,1,20,"Booster vaccination",274363,0.00728961266643097
"1795",2021-09-13,0,20,"Booster vaccination",274363,0.00728961266643097
"1796",2021-09-14,0,20,"Booster vaccination",274363,0.00728961266643097
"1797",2021-09-15,0,20,"Booster vaccination",274363,0.00728961266643097
"1798",2021-09-16,0,20,"Booster vaccination",274363,0.00728961266643097
"1799",2021-09-17,0,20,"Booster vaccination",274363,0.00728961266643097
"1800",2021-09-18,0,20,"Booster vaccination",274363,0.00728961266643097
"1801",2021-09-19,0,20,"Booster vaccination",274363,0.00728961266643097
"1802",2021-09-20,0,20,"Booster vaccination",274363,0.00728961266643097
"1803",2021-09-21,0,20,"Booster vaccination",274363,0.00728961266643097
"1804",2021-09-22,0,20,"Booster vaccination",274363,0.00728961266643097
"1805",2021-09-23,0,20,"Booster vaccination",274363,0.00728961266643097
"1806",2021-09-24,0,20,"Booster vaccination",274363,0.00728961266643097
"1807",2021-09-25,0,20,"Booster vaccination",274363,0.00728961266643097
"1808",2021-09-26,0,20,"Booster vaccination",274363,0.00728961266643097
"1809",2021-09-27,0,20,"Booster vaccination",274363,0.00728961266643097
"1810",2021-09-28,1,21,"Booster vaccination",274363,0.00765409329975252
"1811",2021-09-29,0,21,"Booster vaccination",274363,0.00765409329975252
"1812",2021-09-30,5,26,"Booster vaccination",274363,0.00947649646636026
"1813",2021-10-01,9,35,"Booster vaccination",274363,0.0127568221662542
"1814",2021-10-02,10,45,"Booster vaccination",274363,0.0164016284994697
"1815",2021-10-03,13,58,"Booster vaccination",274363,0.0211398767326498
"1816",2021-10-04,12,70,"Booster vaccination",274363,0.0255136443325084
"1817",2021-10-05,14,84,"Booster vaccination",274363,0.0306163731990101
"1818",2021-10-06,14,98,"Booster vaccination",274363,0.0357191020655118
"1819",2021-10-07,17,115,"Booster vaccination",274363,0.0419152728319781
"1820",2021-10-08,373,488,"Booster vaccination",274363,0.177866549060916
"1821",2021-10-09,356,844,"Booster vaccination",274363,0.307621654523387
"1822",2021-10-10,125,969,"Booster vaccination",274363,0.35318173368858
"1823",2021-10-11,340,1309,"Booster vaccination",274363,0.477105149017907
"1824",2021-10-12,253,1562,"Booster vaccination",274363,0.569318749248259
"1825",2021-10-13,212,1774,"Booster vaccination",274363,0.646588643512427
"1826",2021-10-14,313,2087,"Booster vaccination",274363,0.760671081742072
"1827",2021-10-15,147,2234,"Booster vaccination",274363,0.814249734840339
"1828",2021-10-16,15,2249,"Booster vaccination",274363,0.819716944340163
"1829",2021-10-17,7,2256,"Booster vaccination",274363,0.822268308773413
"1830",2021-10-18,39,2295,"Booster vaccination",274363,0.836483053472954
"1831",2021-10-19,31,2326,"Booster vaccination",274363,0.847781953105922
"1832",2021-10-20,77,2403,"Booster vaccination",274363,0.875846961871681
"1833",2021-10-21,25,2428,"Booster vaccination",274363,0.88495897770472
"1834",2021-10-22,30,2458,"Booster vaccination",274363,0.895893396704366
"1835",2021-10-23,14,2472,"Booster vaccination",274363,0.900996125570868
"1836",2021-10-24,4,2476,"Booster vaccination",274363,0.902454048104154
"1837",2021-10-25,33,2509,"Booster vaccination",274363,0.914481909003765
"1838",2021-10-26,36,2545,"Booster vaccination",274363,0.927603211803341
"1839",2021-10-27,60,2605,"Booster vaccination",274363,0.949472049802634
"1840",2021-10-28,59,2664,"Booster vaccination",274363,0.970976407168605
"1841",2021-10-29,35,2699,"Booster vaccination",274363,0.983733229334859
"1842",2021-10-30,15,2714,"Booster vaccination",274363,0.989200438834682
"1843",2021-10-31,5,2719,"Booster vaccination",274363,0.99102284200129
"1844",2021-11-01,117,2836,"Booster vaccination",274363,1.03366707609991
"1845",2021-11-02,185,3021,"Booster vaccination",274363,1.1010959932644
"1846",2021-11-03,204,3225,"Booster vaccination",274363,1.17545004246199
"1847",2021-11-04,212,3437,"Booster vaccination",274363,1.25271993672616
"1848",2021-11-05,192,3629,"Booster vaccination",274363,1.3227002183239
"1849",2021-11-06,226,3855,"Booster vaccination",274363,1.40507284145457
"1850",2021-11-07,230,4085,"Booster vaccination",274363,1.48890338711853
"1851",2021-11-08,213,4298,"Booster vaccination",274363,1.56653776201602
"1852",2021-11-09,241,4539,"Booster vaccination",274363,1.65437759464651
"1853",2021-11-10,350,4889,"Booster vaccination",274363,1.78194581630905
"1854",2021-11-11,487,5376,"Booster vaccination",274363,1.95944788473664
"1855",2021-11-12,689,6065,"Booster vaccination",274363,2.21057504109519
"1856",2021-11-13,558,6623,"Booster vaccination",274363,2.41395523448862
"1857",2021-11-14,590,7213,"Booster vaccination",274363,2.62899880814833
"1858",2021-11-15,619,7832,"Booster vaccination",274363,2.85461232017437
"1859",2021-11-16,726,8558,"Booster vaccination",274363,3.11922525996581
"1860",2021-11-17,976,9534,"Booster vaccination",274363,3.47495835808764
"1861",2021-11-18,1005,10539,"Booster vaccination",274363,3.8412613945758
"1862",2021-11-19,1203,11742,"Booster vaccination",274363,4.27973159646162
"1863",2021-11-20,781,12523,"Booster vaccination",274363,4.56439097108575
"1864",2021-11-21,606,13129,"Booster vaccination",274363,4.78526623487861
"1865",2021-11-22,654,13783,"Booster vaccination",274363,5.0236365690709
"1866",2021-11-23,864,14647,"Booster vaccination",274363,5.33854783626072
"1867",2021-11-24,820,15467,"Booster vaccination",274363,5.63742195558439
"1868",2021-11-25,1060,16527,"Booster vaccination",274363,6.02377142690523
"1869",2021-11-26,1840,18367,"Booster vaccination",274363,6.69441579221688
"1870",2021-11-27,977,19344,"Booster vaccination",274363,7.05051337097203
"1871",2021-11-28,1086,20430,"Booster vaccination",274363,7.44633933875923
"1872",2021-11-29,850,21280,"Booster vaccination",274363,7.75614787708255
"1873",2021-11-30,1017,22297,"Booster vaccination",274363,8.12682468117057
"1874",2021-12-01,940,23237,"Booster vaccination",274363,8.46943647649282
"1875",2021-12-02,784,24021,"Booster vaccination",274363,8.75518929301692
"1876",2021-12-03,916,24937,"Booster vaccination",274363,9.08905355313945
"1877",2021-12-04,888,25825,"Booster vaccination",274363,9.41271235552899
"1878",2021-12-05,867,26692,"Booster vaccination",274363,9.72871706461877
"1879",2021-12-06,802,27494,"Booster vaccination",274363,10.0210305325427
"1880",2021-12-07,914,28408,"Booster vaccination",274363,10.3541658313985
"1881",2021-12-08,930,29338,"Booster vaccination",274363,10.6931328203876
"1882",2021-12-09,954,30292,"Booster vaccination",274363,11.0408473445763
"1883",2021-12-10,958,31250,"Booster vaccination",274363,11.3900197912984
"1884",2021-12-11,886,32136,"Booster vaccination",274363,11.7129496324213
"1885",2021-12-12,769,32905,"Booster vaccination",274363,11.9932352394456
"1886",2021-12-13,794,33699,"Booster vaccination",274363,12.2826328623029
"1887",2021-12-14,951,34650,"Booster vaccination",274363,12.6292539445917
"1888",2021-12-15,963,35613,"Booster vaccination",274363,12.9802487944803
"1889",2021-12-16,994,36607,"Booster vaccination",274363,13.3425425440019
"1890",2021-12-17,1282,37889,"Booster vaccination",274363,13.8098067159201
"1891",2021-12-18,1067,38956,"Booster vaccination",274363,14.1987075516742
"1892",2021-12-19,1123,40079,"Booster vaccination",274363,14.6080193028943
"1893",2021-12-20,1218,41297,"Booster vaccination",274363,15.05195671428
"1894",2021-12-21,1351,42648,"Booster vaccination",274363,15.5443700498974
"1895",2021-12-22,1525,44173,"Booster vaccination",274363,16.1002030157128
"1896",2021-12-23,1321,45494,"Booster vaccination",274363,16.5816819323305
"1897",2021-12-24,1285,46779,"Booster vaccination",274363,17.0500395461487
"1898",2021-12-25,1025,47804,"Booster vaccination",274363,17.4236321953033
"1899",2021-12-26,1009,48813,"Booster vaccination",274363,17.7913931543247
"1900",2021-12-27,764,49577,"Booster vaccination",274363,18.0698563581824
"1901",2021-12-28,1590,51167,"Booster vaccination",274363,18.6493805651637
"1902",2021-12-29,1569,52736,"Booster vaccination",274363,19.2212506788452
"1903",2021-12-30,1835,54571,"Booster vaccination",274363,19.8900726409902
"1904",2021-12-31,1607,56178,"Booster vaccination",274363,20.4757930187379
"1905",2022-01-01,704,56882,"Booster vaccination",274363,20.7323873845963
"1906",2022-01-02,757,57639,"Booster vaccination",274363,21.0082992240207
"1907",2022-01-03,752,58391,"Booster vaccination",274363,21.2823886602785
"1908",2022-01-04,1021,59412,"Booster vaccination",274363,21.6545233868998
"1909",2022-01-05,923,60335,"Booster vaccination",274363,21.9909390114556
"1910",2022-01-06,1124,61459,"Booster vaccination",274363,22.400615243309
"1911",2022-01-07,1160,62619,"Booster vaccination",274363,22.823412777962
"1912",2022-01-08,1203,63822,"Booster vaccination",274363,23.2618829798479
"1913",2022-01-09,1282,65104,"Booster vaccination",274363,23.7291471517661
"1914",2022-01-10,1064,66168,"Booster vaccination",274363,24.1169545456202
"1915",2022-01-11,931,67099,"Booster vaccination",274363,24.4562860152426
"1916",2022-01-12,1090,68189,"Booster vaccination",274363,24.8535699055631
"1917",2022-01-13,934,69123,"Booster vaccination",274363,25.1939948170854
"1918",2022-01-14,938,70061,"Booster vaccination",274363,25.535877651141
"1919",2022-01-15,1151,71212,"Booster vaccination",274363,25.9553948600941
"1920",2022-01-16,1162,72374,"Booster vaccination",274363,26.3789213560137
"1921",2022-01-17,917,73291,"Booster vaccination",274363,26.7131500967696
"1922",2022-01-18,878,74169,"Booster vaccination",274363,27.0331640928259
"1923",2022-01-19,964,75133,"Booster vaccination",274363,27.3845234233479
"1924",2022-01-20,771,75904,"Booster vaccination",274363,27.6655379916388
"1925",2022-01-21,775,76679,"Booster vaccination",274363,27.948010482463
"1926",2022-01-22,659,77338,"Booster vaccination",274363,28.1882032198219
"1927",2022-01-23,527,77865,"Booster vaccination",274363,28.3802845135824
"1928",2022-01-24,485,78350,"Booster vaccination",274363,28.5570576207433
"1929",2022-01-25,526,78876,"Booster vaccination",274363,28.7487744338705
"1930",2022-01-26,401,79277,"Booster vaccination",274363,28.8949311678324
"1931",2022-01-27,283,79560,"Booster vaccination",274363,28.9980791870624
"1932",2022-01-28,249,79809,"Booster vaccination",274363,29.0888348647595
"1933",2022-01-29,213,80022,"Booster vaccination",274363,29.166469239657
"1934",2022-01-30,107,80129,"Booster vaccination",274363,29.2054686674224
"1935",2022-01-31,1,80130,"Booster vaccination",274363,29.2058331480557
"1936",2022-02-01,0,80130,"Booster vaccination",274363,29.2058331480557
"1937",2022-02-02,1,80131,"Booster vaccination",274363,29.206197628689
"1938",2022-02-03,18,80149,"Booster vaccination",274363,29.2127582800888
"1939",2022-02-04,16,80165,"Booster vaccination",274363,29.2185899702219
"1940",2022-02-05,17,80182,"Booster vaccination",274363,29.2247861409884
"1941",2022-02-06,31,80213,"Booster vaccination",274363,29.2360850406214
"1942",2022-02-07,39,80252,"Booster vaccination",274363,29.2502997853209
"1943",2022-02-08,114,80366,"Booster vaccination",274363,29.2918505775196
"1944",2022-02-09,106,80472,"Booster vaccination",274363,29.3304855246516
"1945",2022-02-10,151,80623,"Booster vaccination",274363,29.3855221002832
"1946",2022-02-11,200,80823,"Booster vaccination",274363,29.4584182269475
"1947",2022-02-12,224,81047,"Booster vaccination",274363,29.5400618888115
"1948",2022-02-13,187,81234,"Booster vaccination",274363,29.6082197672427
"1949",2022-02-14,198,81432,"Booster vaccination",274363,29.6803869326403
"1950",2022-02-15,422,81854,"Booster vaccination",274363,29.834197759902
"1951",2022-02-16,236,82090,"Booster vaccination",274363,29.9202151893659
"1952",2022-02-17,322,82412,"Booster vaccination",274363,30.0375779532955
"1953",2022-02-18,345,82757,"Booster vaccination",274363,30.1633237717914
"1954",2022-02-19,336,83093,"Booster vaccination",274363,30.2857892645874
"1955",2022-02-20,336,83429,"Booster vaccination",274363,30.4082547573835
"1956",2022-02-21,323,83752,"Booster vaccination",274363,30.5259820019463
"1957",2022-02-22,336,84088,"Booster vaccination",274363,30.6484474947424
"1958",2022-02-23,350,84438,"Booster vaccination",274363,30.7760157164049
"1959",2022-02-24,470,84908,"Booster vaccination",274363,30.947321614066
"1960",2022-02-25,423,85331,"Booster vaccination",274363,31.1014969219611
"1961",2022-02-26,451,85782,"Booster vaccination",274363,31.2658776875891
"1962",2022-02-27,358,86140,"Booster vaccination",274363,31.3963617543182
"1963",2022-02-28,300,86440,"Booster vaccination",274363,31.5057059443146
"1964",2022-03-01,317,86757,"Booster vaccination",274363,31.6212463050776
"1965",2022-03-02,287,87044,"Booster vaccination",274363,31.7258522468409
"1966",2022-03-03,301,87345,"Booster vaccination",274363,31.8355609174707
"1967",2022-03-04,337,87682,"Booster vaccination",274363,31.9583908909
"1968",2022-03-05,388,88070,"Booster vaccination",274363,32.0998093766288
"1969",2022-03-06,421,88491,"Booster vaccination",274363,32.2532557232571
"1970",2022-03-07,374,88865,"Booster vaccination",274363,32.3895714801194
"1971",2022-03-08,436,89301,"Booster vaccination",274363,32.5484850362476
"1972",2022-03-09,485,89786,"Booster vaccination",274363,32.7252581434085
"1973",2022-03-10,434,90220,"Booster vaccination",274363,32.8834427382701
"1974",2022-03-11,498,90718,"Booster vaccination",274363,33.0649540936642
"1975",2022-03-12,623,91341,"Booster vaccination",274363,33.2920255282236
"1976",2022-03-13,504,91845,"Booster vaccination",274363,33.4757237674176
"1977",2022-03-14,443,92288,"Booster vaccination",274363,33.6371886879791
"1978",2022-03-15,392,92680,"Booster vaccination",274363,33.7800650962411
"1979",2022-03-16,320,93000,"Booster vaccination",274363,33.896698898904
"1980",2022-03-17,170,93170,"Booster vaccination",274363,33.9586606065687
"1981",2022-03-18,219,93389,"Booster vaccination",274363,34.0384818652661
"1982",2022-03-19,192,93581,"Booster vaccination",274363,34.1084621468638
"1983",2022-03-20,93,93674,"Booster vaccination",274363,34.1423588457627
"1984",2022-03-21,101,93775,"Booster vaccination",274363,34.1791713897282
"1985",2022-03-22,133,93908,"Booster vaccination",274363,34.22764731396
"1986",2022-03-23,79,93987,"Booster vaccination",274363,34.2564412839924
"1987",2022-03-24,124,94111,"Booster vaccination",274363,34.3016368825242
"1988",2022-03-25,79,94190,"Booster vaccination",274363,34.3304308525566
"1989",2022-03-26,73,94263,"Booster vaccination",274363,34.3570379387891
"1990",2022-03-27,89,94352,"Booster vaccination",274363,34.3894767151547
"1991",2022-03-28,4,94356,"Booster vaccination",274363,34.390934637688
"1992",2022-03-29,6,94362,"Booster vaccination",274363,34.393121521488
"1993",2022-03-30,4,94366,"Booster vaccination",274363,34.3945794440212
"1994",2022-03-31,1,94367,"Booster vaccination",274363,34.3949439246546
"1995",2022-04-01,1,94368,"Booster vaccination",274363,34.3953084052879
"1996",2022-04-02,0,94368,"Booster vaccination",274363,34.3953084052879
"1997",2022-04-03,0,94368,"Booster vaccination",274363,34.3953084052879
"1998",2022-04-04,1,94369,"Booster vaccination",274363,34.3956728859212
"1999",2022-04-05,0,94369,"Booster vaccination",274363,34.3956728859212
"2000",2022-04-06,0,94369,"Booster vaccination",274363,34.3956728859212
"2001",2022-04-07,0,94369,"Booster vaccination",274363,34.3956728859212
"2002",2022-04-08,0,94369,"Booster vaccination",274363,34.3956728859212
"2003",2022-04-09,1,94370,"Booster vaccination",274363,34.3960373665545
"2004",2022-04-10,0,94370,"Booster vaccination",274363,34.3960373665545
"2005",2022-04-11,0,94370,"Booster vaccination",274363,34.3960373665545
"2006",2022-04-12,0,94370,"Booster vaccination",274363,34.3960373665545
"2007",2022-04-13,0,94370,"Booster vaccination",274363,34.3960373665545
"2008",2022-04-14,0,94370,"Booster vaccination",274363,34.3960373665545
"2009",2022-04-15,0,94370,"Booster vaccination",274363,34.3960373665545
"2010",2022-04-16,1,94371,"Booster vaccination",274363,34.3964018471879
"2011",2022-04-17,0,94371,"Booster vaccination",274363,34.3964018471879
"2012",2022-04-18,0,94371,"Booster vaccination",274363,34.3964018471879
"2013",2022-04-19,0,94371,"Booster vaccination",274363,34.3964018471879
"2014",2022-04-20,0,94371,"Booster vaccination",274363,34.3964018471879
"2015",2022-04-21,1,94372,"Booster vaccination",274363,34.3967663278212
"2016",2022-04-22,0,94372,"Booster vaccination",274363,34.3967663278212
"2017",2022-04-23,0,94372,"Booster vaccination",274363,34.3967663278212
"2018",2022-04-24,0,94372,"Booster vaccination",274363,34.3967663278212
"2019",2022-04-25,2,94374,"Booster vaccination",274363,34.3974952890878
"2020",2022-04-26,0,94374,"Booster vaccination",274363,34.3974952890878
"2021",2022-04-27,0,94374,"Booster vaccination",274363,34.3974952890878
"2022",2022-04-28,0,94374,"Booster vaccination",274363,34.3974952890878
"2023",2022-04-29,0,94374,"Booster vaccination",274363,34.3974952890878
"2024",2022-04-30,0,94374,"Booster vaccination",274363,34.3974952890878
"2025",2022-05-01,2,94376,"Booster vaccination",274363,34.3982242503545
"2026",2022-05-02,8,94384,"Booster vaccination",274363,34.401140095421
"2027",2022-05-03,30,94414,"Booster vaccination",274363,34.4120745144207
"2028",2022-05-04,20,94434,"Booster vaccination",274363,34.4193641270871
"2029",2022-05-05,10,94444,"Booster vaccination",274363,34.4230089334203
"2030",2022-05-06,17,94461,"Booster vaccination",274363,34.4292051041868
"2031",2022-05-07,13,94474,"Booster vaccination",274363,34.43394335242
"2032",2022-05-08,16,94490,"Booster vaccination",274363,34.4397750425531
"2033",2022-05-09,11,94501,"Booster vaccination",274363,34.4437843295197
"2034",2022-05-10,5,94506,"Booster vaccination",274363,34.4456067326863
"2035",2022-05-11,14,94520,"Booster vaccination",274363,34.4507094615528
"2036",2022-05-12,3,94523,"Booster vaccination",274363,34.4518029034527
"2037",2022-05-13,0,94523,"Booster vaccination",274363,34.4518029034527
"2038",2022-05-14,3,94526,"Booster vaccination",274363,34.4528963453527
"2039",2022-05-15,11,94537,"Booster vaccination",274363,34.4569056323192
"2040",2022-05-16,35,94572,"Booster vaccination",274363,34.4696624544855
"2041",2022-05-17,16,94588,"Booster vaccination",274363,34.4754941446186
"2042",2022-05-18,38,94626,"Booster vaccination",274363,34.4893444086848
"2043",2022-05-19,27,94653,"Booster vaccination",274363,34.4991853857845
"2044",2022-05-20,5,94658,"Booster vaccination",274363,34.5010077889511
"2045",2022-05-21,74,94732,"Booster vaccination",274363,34.5279793558169
"2046",2022-05-22,13,94745,"Booster vaccination",274363,34.5327176040501
"2047",2022-05-23,69,94814,"Booster vaccination",274363,34.5578667677493
"2048",2022-05-24,67,94881,"Booster vaccination",274363,34.5822869701818
"2049",2022-05-25,145,95026,"Booster vaccination",274363,34.6351366620135
"2050",2022-05-26,136,95162,"Booster vaccination",274363,34.6847060281452
"2051",2022-05-27,99,95261,"Booster vaccination",274363,34.720789610844
"2052",2022-05-28,280,95541,"Booster vaccination",274363,34.8228441881741
"2053",2022-05-29,171,95712,"Booster vaccination",274363,34.885170376472
"2054",2022-05-30,218,95930,"Booster vaccination",274363,34.9646271545361
"2055",2022-05-31,351,96281,"Booster vaccination",274363,35.092559856832
"2056",2022-06-01,167,96448,"Booster vaccination",274363,35.1534281225967
"2057",2022-06-02,238,96686,"Booster vaccination",274363,35.2401745133272
"2058",2022-06-03,169,96855,"Booster vaccination",274363,35.3017717403586
"2059",2022-06-04,163,97018,"Booster vaccination",274363,35.36118208359
"2060",2022-06-05,103,97121,"Booster vaccination",274363,35.3987235888221
"2061",2022-06-06,190,97311,"Booster vaccination",274363,35.4679749091532
"2062",2022-06-07,188,97499,"Booster vaccination",274363,35.5364972682177
"2063",2022-06-08,189,97688,"Booster vaccination",274363,35.6053841079154
"2064",2022-06-09,151,97839,"Booster vaccination",274363,35.660420683547
"2065",2022-06-10,79,97918,"Booster vaccination",274363,35.6892146535794
"2066",2022-06-11,52,97970,"Booster vaccination",274363,35.7081676465121
"2067",2022-06-12,88,98058,"Booster vaccination",274363,35.7402419422444
"2068",2022-06-13,85,98143,"Booster vaccination",274363,35.7712227960767
"2069",2022-06-14,146,98289,"Booster vaccination",274363,35.8244369685417
"2070",2022-06-15,193,98482,"Booster vaccination",274363,35.8947817307727
"2071",2022-06-16,148,98630,"Booster vaccination",274363,35.9487248645043
"2072",2022-06-17,101,98731,"Booster vaccination",274363,35.9855374084698
"2073",2022-06-18,65,98796,"Booster vaccination",274363,36.0092286496357
"2074",2022-06-19,74,98870,"Booster vaccination",274363,36.0362002165015
"2075",2022-06-20,140,99010,"Booster vaccination",274363,36.0872275051665
"2076",2022-06-21,142,99152,"Booster vaccination",274363,36.1389837550982
"2077",2022-06-22,138,99290,"Booster vaccination",274363,36.1892820824965
"2078",2022-06-23,130,99420,"Booster vaccination",274363,36.2366645648283
"2079",2022-06-24,84,99504,"Booster vaccination",274363,36.2672809380274
"2080",2022-06-25,63,99567,"Booster vaccination",274363,36.2902432179266
"2081",2022-06-26,76,99643,"Booster vaccination",274363,36.3179437460591
"2082",2022-06-27,102,99745,"Booster vaccination",274363,36.3551207706578
"2083",2022-06-28,142,99887,"Booster vaccination",274363,36.4068770205895
"2084",2022-06-29,158,100045,"Booster vaccination",274363,36.4644649606543
"2085",2022-06-30,130,100175,"Booster vaccination",274363,36.5118474429861
"2086",2022-07-01,60,100235,"Booster vaccination",274363,36.5337162809854
"2087",2022-07-02,82,100317,"Booster vaccination",274363,36.5636036929178
"2088",2022-07-03,41,100358,"Booster vaccination",274363,36.578547398884
"2089",2022-07-04,59,100417,"Booster vaccination",274363,36.6000517562499
"2090",2022-07-05,74,100491,"Booster vaccination",274363,36.6270233231157
"2091",2022-07-06,58,100549,"Booster vaccination",274363,36.6481631998484
"2092",2022-07-07,61,100610,"Booster vaccination",274363,36.670396518481
"2093",2022-07-08,53,100663,"Booster vaccination",274363,36.689713992047
"2094",2022-07-09,45,100708,"Booster vaccination",274363,36.7061156205465
"2095",2022-07-10,38,100746,"Booster vaccination",274363,36.7199658846127
"2096",2022-07-11,66,100812,"Booster vaccination",274363,36.7440216064119
"2097",2022-07-12,56,100868,"Booster vaccination",274363,36.7644325218779
"2098",2022-07-13,64,100932,"Booster vaccination",274363,36.7877592824105
"2099",2022-07-14,39,100971,"Booster vaccination",274363,36.8019740271101
